1/27 19:25:31.709  COMBAT_LOG_VERSION,9,ADVANCED_LOG_ENABLED,1,BUILD_VERSION,1.13.3,PROJECT_ID,2
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-00B444AE,70,75,376,280,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769,0,(),(0,0,0,0),[],[(16929,76,(2544,0,0),(),()),(18691,61,(),(),()),(14112,62,(),(),()),(0,0,(),(),()),(14153,62,(928,0,0),(),()),(16806,66,(),(),()),(16930,76,(2544,0,0),(),()),(18735,62,(911,0,0),(),()),(13409,57,(1886,0,0),(),()),(18407,62,(),(),()),(12543,60,(),(),()),(1980,43,(),(),()),(12930,60,(),(),()),(13968,63,(),(),()),(11623,52,(1889,0,0),(),()),(18878,65,(2504,0,0),(),()),(19309,65,(),(),()),(13938,62,(),(),()),(0,0,(),(),())],[Player-4701-00B444AE,11735,Pet-0-4468-0-70-416-0100007551,11767,Player-4701-00AEBB65,10157,Player-4701-0136EE45,21850,Player-4701-00ED0347,21564,Player-4701-00889D17,25895,Player-4701-00C4A1E3,27681,Player-4701-00B48D53,19900,Player-4701-00ED0347,10929,Player-4701-00B48D53,25898,Player-4701-00B444AE,11474]
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-00B48D53,202,92,423,349,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4302,0,(),(0,0,0,0),[],[(16955,76,(),(),()),(18723,62,(),(),()),(16856,66,(),(),()),(3427,40,(),(),()),(13346,63,(928,0,0),(),()),(16858,66,(),(),()),(16954,76,(),(),()),(18824,70,(911,0,0),(),()),(13969,61,(1883,0,0),(),()),(16860,66,(930,0,0),(),()),(19140,71,(),(),()),(16058,63,(),(),()),(11819,59,(),(),()),(12930,60,(),(),()),(18510,62,(1888,0,0),(),()),(11923,57,(1894,0,0),(),()),(11928,60,(),(),()),(0,0,(),(),()),(19032,20,(),(),())],[Pet-0-4468-0-70-416-0100007551,11767,Player-4701-00AEBB65,10157,Player-4701-0136EE45,21850,Player-4701-00B48D53,25898,Player-4701-00ED0347,21564,Player-4701-00889D17,25894,Player-4701-00C4A1E3,27681,Player-4701-00B48D53,18141]
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-00B4BA44,276,176,337,88,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3421,0,(),(0,0,0,0),[],[(18817,76,(),(),()),(18404,74,(),(),()),(12927,61,(),(),()),(859,17,(),(),()),(14637,61,(),(),()),(19137,78,(),(),()),(18861,61,(),(),()),(14616,61,(911,0,0),(),()),(12936,63,(927,0,0),(),()),(13957,61,(856,0,0),(),()),(17713,54,(),(),()),(19325,65,(),(),()),(13965,63,(),(),()),(11815,58,(),(),()),(19084,60,(),(),()),(18832,70,(1900,1643,0),(),()),(15806,61,(1900,1643,0),(),()),(18323,58,(),(),()),(23192,1,(),(),())],[Player-4701-00B48D53,25898,Player-4701-015E7233,20906,Player-4701-00889D17,25895,Player-4701-00C4A1E3,10938,Player-4701-00C4A1E3,10929,Player-4701-00ED0347,15359,Player-4701-00B4BA44,11348,Player-4701-00B4BA44,11334,Player-4701-00B4BA44,11405,Player-4701-00B4BA44,3593,Player-4701-00B4BA44,7233,Player-4701-00AF1CC3,10157]
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-00C2857F,275,157,350,63,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,(),(0,0,0,0),[],[(13404,57,(),(),()),(17044,61,(),(),()),(12082,58,(),(),()),(0,0,(),(),()),(13944,62,(866,0,0),(),()),(13959,60,(),(),()),(15062,60,(),(),()),(14616,61,(911,0,0),(),()),(12966,63,(927,0,0),(),()),(15063,58,(1887,0,0),(),()),(12548,60,(),(),()),(13373,60,(),(),()),(13965,63,(),(),()),(11815,58,(),(),()),(13397,61,(849,0,0),(),()),(19104,65,(1900,0,0),(),()),(19100,65,(),(),()),(12653,59,(),(),()),(19032,20,(),(),())],[Player-4701-00B48D53,25898,Player-4701-00889D17,25895,Player-4701-00C2857F,11405,Player-4701-00C2857F,18125,Player-4701-00C2857F,2457,Player-4701-00895C38,20906,Player-4701-00C4A1E3,10929,Player-4701-00C4A1E3,10938,Player-4701-0136EE45,9885]
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-00C4A1E3,52,67,321,404,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602,0,(),(0,0,0,0),[],[(16921,76,(),(),()),(16309,63,(),(),()),(16816,66,(),(),()),(2587,20,(),(),()),(16815,66,(),(),()),(16817,66,(),(),()),(16814,66,(),(),()),(13101,59,(),(),()),(16703,57,(),(),()),(16812,66,(909,0,0),(),()),(17110,70,(),(),()),(18103,63,(),(),()),(12930,60,(),(),()),(18469,62,(),(),()),(16342,63,(),(),()),(18608,75,(2505,0,0),(),()),(0,0,(),(),()),(15281,57,(),(),()),(0,0,(),(),())],[Player-4701-00AEBB65,23028,Player-4701-0136EE45,21850,Player-4701-00C4A1E3,17543,Player-4701-00C4A1E3,27681,Player-4701-00B48D53,25898,Player-4701-00889D17,25894,Player-4701-00C4A1E3,10952,Player-4701-00C4A1E3,10901,Player-4701-00C4A1E3,6788]
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-00ED0347,59,64,271,353,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563,0,(),(0,0,0,0),[],[(16921,76,(),(),()),(18723,62,(),(),()),(11624,52,(),(),()),(53,1,(),(),()),(14154,62,(928,0,0),(),()),(16817,66,(),(),()),(16922,76,(),(),()),(11822,59,(851,0,0),(),()),(16819,66,(905,0,0),(),()),(16812,66,(),(),()),(16058,63,(),(),()),(18395,62,(),(),()),(13968,63,(),(),()),(18469,62,(),(),()),(11623,52,(884,0,0),(),()),(2901,4,(),(),()),(0,0,(),(),()),(13938,62,(),(),()),(0,0,(),(),())],[Player-4701-00AEBB65,23028,Player-4701-0136EE45,21850,Player-4701-00ED0347,10952,Player-4701-00C4A1E3,21564,Player-4701-00B48D53,25898,Player-4701-00889D17,25894]
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-00F19EBB,61,75,347,274,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,0,(),(0,0,0,0),[],[(10097,57,(),(),()),(18317,58,(),(),()),(10100,57,(),(),()),(4334,34,(),(),()),(14153,62,(),(),()),(11662,54,(),(),()),(16930,76,(),(),()),(18735,62,(911,0,0),(),()),(16804,66,(929,0,0),(),()),(18407,62,(930,0,0),(),()),(18103,63,(),(),()),(12543,60,(),(),()),(18467,62,(),(),()),(12930,60,(),(),()),(18350,61,(),(),()),(17103,71,(2504,0,0),(),()),(19309,65,(),(),()),(16997,62,(),(),()),(19032,20,(),(),())],[Player-4701-00F19EBB,11735,Player-4701-00AEBB65,23028,Player-4701-0136EE45,21850,Player-4701-00C4A1E3,21564,Player-4701-00C4A1E3,27681,Player-4701-00889D17,25895,Player-4701-00F19EBB,18791,Player-4701-00F19EBB,17539,Player-4701-00F19EBB,11474,Player-4701-00C4A1E3,10929,Player-4701-0136EE45,9841,Player-4701-00B48D53,25898]
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-01040484,62,61,273,359,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2861,0,(),(0,0,0,0),[],[(18727,59,(2544,0,0),(),()),(12103,63,(),(),()),(18681,61,(2483,0,0),(),()),(3427,40,(),(),()),(14136,57,(1891,0,0),(),()),(11662,54,(),(),()),(12965,63,(),(),()),(18735,62,(911,0,0),(),()),(18497,60,(1883,0,0),(),()),(18407,62,(930,0,0),(),()),(1980,43,(),(),()),(12543,60,(),(),()),(12930,60,(),(),()),(17064,71,(),(),()),(17078,72,(1888,0,0),(),()),(18609,75,(2504,0,0),(),()),(0,0,(),(),()),(13938,62,(),(),()),(5976,1,(),(),())],[Player-4701-00AEBB65,23028,Player-4701-0136EE45,21850,Player-4701-01040484,10952,Player-4701-01040484,10958,Player-4701-01040484,15473,Player-4701-01040484,6346,Player-4701-00C4A1E3,21564,Player-4701-00C4A1E3,27681,Player-4701-00B48D53,25898,Player-4701-00889D17,25894,Player-4701-00F19EBB,20765,Player-4701-00C4A1E3,10929,Player-4701-01040484,18194]
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-0136EE45,90,93,290,327,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,0,(),(0,0,0,0),[],[(16900,76,(2544,0,0),(),()),(18723,62,(),(),()),(16836,66,(2483,0,0),(),()),(0,0,(),(),()),(13346,63,(1891,0,0),(),()),(14553,61,(),(),()),(16901,76,(2544,0,0),(),()),(18507,62,(911,0,0),(),()),(18263,64,(1883,0,0),(),()),(12554,59,(930,0,0),(),()),(16058,63,(),(),()),(13178,60,(),(),()),(18371,61,(),(),()),(18470,62,(),(),()),(18510,62,(1888,0,0),(),()),(17105,69,(2505,0,0),(),()),(19312,65,(),(),()),(13289,1,(),(),()),(0,0,(),(),())],[Player-4701-00AEBB65,23028,Player-4701-00C4A1E3,21564,Player-4701-00C4A1E3,27681,Player-4701-00B48D53,25898,Player-4701-00889D17,25894,Player-4701-0136EE45,18194,Player-4701-0136EE45,17543]
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-015E7233,79,446,387,189,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536,0,(),(0,0,0,0),[],[(13359,63,(),(),()),(18404,74,(),(),()),(13358,63,(),(),()),(148,1,(),(),()),(16845,66,(1891,0,0),(),()),(16851,66,(),(),()),(16938,76,(2543,0,0),(),()),(16675,59,(),(),()),(16850,66,(1886,0,0),(),()),(16852,66,(1887,0,0),(),()),(18500,61,(),(),()),(18500,61,(),(),()),(18473,62,(),(),()),(13965,63,(),(),()),(17102,74,(849,0,0),(),()),(18715,75,(),(),()),(0,0,(),(),()),(18713,75,(664,0,0),(),()),(23192,1,(),(),())],[Player-4701-015E7233,19883,Player-4701-0136EE45,21850,Player-4701-00C4A1E3,21564,Player-4701-00ED0347,27681,Player-4701-015E7233,14322,Player-4701-015E7233,17538,Player-4701-00B48D53,25898,Player-4701-00889D17,25895,Player-4701-00AF1CC3,10157,Player-4701-00889D17,25894]
1/27 19:33:34.931  COMBATANT_INFO,Player-4701-016926F8,227,145,303,50,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674,0,(),(0,0,0,0),[],[(7719,42,(),(),()),(15411,63,(),(),()),(12082,58,(),(),()),(0,0,(),(),()),(11926,57,(),(),()),(13959,60,(),(),()),(15062,60,(),(),()),(13070,58,(),(),()),(13400,59,(),(),()),(15063,58,(),(),()),(12548,60,(),(),()),(17713,54,(),(),()),(13965,63,(),(),()),(17774,48,(),(),()),(13340,63,(),(),()),(6622,63,(),(),()),(15806,61,(),(),()),(18323,58,(),(),()),(5976,1,(),(),())],[Player-4701-0136EE45,21850,Player-4701-00C4A1E3,21564,Player-4701-00ED0347,27681,Player-4701-016926F8,2457,Player-4701-00B48D53,25898,Player-4701-015E7233,20906,Player-4701-00889D17,25895,Player-4701-016926F8,11551,Pet-0-4469-249-14129-3862-0100252C05,24597,Player-4701-00C4A1E3,10929,Player-4701-0136EE45,9841]
1/27 19:33:34.949  SPELL_AURA_APPLIED,Player-4701-00A642C2,"Puzzle-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,11551,"Battle Shout",0x1,BUFF
1/27 19:33:34.969  SPELL_PERIODIC_ENERGIZE,Player-4701-00A642C2,"Puzzle-Mograine",0x514,0x0,Player-4701-00A642C2,"Puzzle-Mograine",0x514,0x0,29131,"Bloodrage",0x1,Player-4701-00A642C2,0000000000000000,93,100,0,0,0,-1,0,0,0,-72.31,-206.78,0,6.2770,63,1.0000,0.0000,1,1000
1/27 19:33:34.989  SPELL_AURA_REMOVED,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,2458,"Berserker Stance",0x1,BUFF
1/27 19:33:34.989  SPELL_AURA_APPLIED,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,71,"Defensive Stance",0x1,BUFF
1/27 19:33:34.989  SPELL_CAST_SUCCESS,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,0000000000000000,nil,0x80000000,0x80000000,71,"Defensive Stance",0x1,Player-4701-008838B8,0000000000000000,100,100,0,0,0,-1,0,0,0,-54.20,-214.29,0,0.0109,67
1/27 19:33:35.010  SPELL_CAST_SUCCESS,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-015E7233,"Khasara-Mograine",0x514,0x0,25898,"Greater Blessing of Kings",0x2,Player-4701-00B48D53,0000000000000000,100,100,0,0,0,-1,0,0,0,-82.64,-211.03,0,6.2478,64
1/27 19:33:35.300  SPELL_AURA_APPLIED,Player-4701-0088B68B,"Lesley-Mograine",0x511,0x0,Player-4701-0088B68B,"Lesley-Mograine",0x511,0x0,10225,"Fire Ward",0x4,BUFF
1/27 19:33:35.300  SPELL_CAST_SUCCESS,Player-4701-0088B68B,"Lesley-Mograine",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,10225,"Fire Ward",0x4,Player-4701-0088B68B,0000000000000000,100,100,0,0,0,-1,0,0,0,-77.78,-205.76,0,1.1215,64
1/27 19:33:35.340  SPELL_AURA_REFRESH,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-015E7233,"Khasara-Mograine",0x514,0x0,25898,"Greater Blessing of Kings",0x2,BUFF
1/27 19:33:35.340  SPELL_AURA_REFRESH,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-00895C38,"Vrang-Mograine",0x514,0x0,25898,"Greater Blessing of Kings",0x2,BUFF
1/27 19:33:35.430  SPELL_AURA_APPLIED,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,29131,"Bloodrage",0x1,BUFF
1/27 19:33:35.430  SPELL_CAST_SUCCESS,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,0000000000000000,nil,0x80000000,0x80000000,2687,"Bloodrage",0x1,Player-4701-008838B8,0000000000000000,100,100,0,0,0,-1,0,0,0,-50.88,-214.25,0,0.0109,67
1/27 19:33:35.540  SPELL_PERIODIC_ENERGIZE,Player-4701-00889D17,"Slakke-Mograine",0x512,0x0,Player-4701-00ED0347,"Irradiance-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00ED0347,0000000000000000,100,100,0,0,0,-1,0,0,0,-66.88,-202.71,0,0.1759,59,36.0000,0.0000,0,6391
1/27 19:33:35.540  SPELL_PERIODIC_ENERGIZE,Player-4701-00889D17,"Slakke-Mograine",0x512,0x0,Player-4701-00C4A1E3,"Vargas-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00C4A1E3,0000000000000000,100,100,0,0,0,-1,0,0,0,-84.45,-212.14,0,0.2795,65,36.0000,0.0000,0,7156
1/27 19:33:35.758  SPELL_ENERGIZE,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,2687,"Bloodrage",0x1,Player-4701-008838B8,0000000000000000,95,100,0,0,0,-1,0,0,0,-48.37,-214.14,0,0.0262,67,15.0000,0.0000,1,1000
1/27 19:33:35.969  SPELL_PERIODIC_ENERGIZE,Player-4701-00A642C2,"Puzzle-Mograine",0x514,0x0,Player-4701-00A642C2,"Puzzle-Mograine",0x514,0x0,29131,"Bloodrage",0x1,Player-4701-00A642C2,0000000000000000,93,100,0,0,0,-1,0,0,0,-66.61,-201.78,0,6.1018,63,1.0000,0.0000,1,1000
1/27 19:33:36.540  SPELL_PERIODIC_ENERGIZE,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,29131,"Bloodrage",0x1,Player-4701-008838B8,0000000000000000,95,100,0,0,0,-1,0,0,0,-42.49,-214.05,0,6.2810,67,1.0000,0.0000,1,1000
