2/10 22:04:13.428  COMBAT_LOG_VERSION,9,ADVANCED_LOG_ENABLED,1,BUILD_VERSION,1.13.3,PROJECT_ID,2
2/10 22:04:18.977  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:18.977  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:19.006  SPELL_AURA_REMOVED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,10938,"Power Word: Fortitude",0x2,BUFF
2/10 22:04:19.006  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:19.006  SPELL_CAST_SUCCESS,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00FD412D,"Basati-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,Player-4701-00ED0347,0000000000000000,81,100,0,0,0,-1,0,0,0,-7.52,-86.02,0,4.2333,65
2/10 22:04:19.006  SPELL_AURA_REMOVED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,14751,"Inner Focus",0x1,BUFF
2/10 22:04:19.386  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00FD412D,"Basati-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:19.386  SPELL_AURA_REMOVED,Player-4701-00C2A055,"Mtut-Mograine",0x528,0x0,Player-4701-009A42DA,"Jettesnell-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:19.386  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-009A42DA,"Jettesnell-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:19.386  SPELL_AURA_REMOVED,Player-4701-00C2A055,"Mtut-Mograine",0x528,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x511,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:19.386  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x511,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:19.386  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00E0D954,"Sbdwarf-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:20.196  SPELL_CAST_START,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,16138,"Sharpen Blade V",0x1
2/10 22:04:20.376  SPELL_CAST_SUCCESS,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00FD412D,"Basati-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00A3F633,0000000000000000,100,100,0,0,0,-1,0,0,0,-1.62,-84.58,0,3.7275,66
2/10 22:04:20.596  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00FD412D,"Basati-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:21.135  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,27681,"Prayer of Spirit",0x2,BUFF
2/10 22:04:21.135  SPELL_CAST_SUCCESS,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00FD412D,"Basati-Mograine",0x512,0x0,27681,"Prayer of Spirit",0x2,Player-4701-00ED0347,0000000000000000,82,100,0,0,0,-1,0,0,0,-5.90,-86.86,0,4.2333,65
2/10 22:04:21.406  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00FD412D,"Basati-Mograine",0x512,0x0,27681,"Prayer of Spirit",0x2,BUFF
2/10 22:04:21.406  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-009A42DA,"Jettesnell-Mograine",0x512,0x0,27681,"Prayer of Spirit",0x2,BUFF
2/10 22:04:21.406  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x10511,0x0,27681,"Prayer of Spirit",0x2,BUFF
2/10 22:04:21.406  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,Player-4701-00E0D954,"Sbdwarf-Mograine",0x512,0x0,27681,"Prayer of Spirit",0x2,BUFF
2/10 22:04:21.879  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:21.879  SPELL_CAST_SUCCESS,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00E0D954,"Sbdwarf-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00A3F633,0000000000000000,100,100,0,0,0,-1,0,0,0,-1.62,-84.58,0,3.7275,66
2/10 22:04:22.223  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00E0D954,"Sbdwarf-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:22.223  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:22.473  SPELL_CAST_SUCCESS,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,Player-4701-009D9BAD,0000000000000000,100,100,0,0,0,-1,0,0,0,-1.79,-80.54,0,3.7424,61
2/10 22:04:22.553  ENVIRONMENTAL_DAMAGE,0000000000000000,nil,0x80000000,0x80000000,Player-4701-00E0D954,"Sbdwarf-Mograine",0x512,0x0,Player-4701-00E0D954,0000000000000000,83,100,0,0,0,-1,0,0,0,9.91,-74.58,0,3.6176,63,Falling,62,62,0,1,0,0,0,nil,nil,nil
2/10 22:04:22.623  SPELL_AURA_REFRESH,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:22.623  SPELL_AURA_APPLIED,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,Player-4701-00880E18,"Magik-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:22.623  SPELL_AURA_APPLIED,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,Player-4701-00880D4E,"Toreen-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:22.623  SPELL_AURA_APPLIED,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,Player-4701-012B331B,"Elyviel-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:22.623  SPELL_AURA_APPLIED,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,Player-4701-00F19EBB,"Eothor-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:22.623  SPELL_AURA_APPLIED,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,Pet-0-4446-1-64-1863-010010CF52,"Syynn",0x1114,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:22.623  SPELL_AURA_APPLIED,Player-4701-00895C38,"Vrang-Mograine",0x514,0x0,Player-4701-00A642C2,"Puzzle-Mograine",0x514,0x0,20906,"Trueshot Aura",0x40,BUFF
2/10 22:04:22.623  SPELL_AURA_APPLIED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x512,0x0,Player-4701-00FD412D,"Basati-Mograine",0x512,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:22.623  SPELL_AURA_APPLIED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x512,0x0,Player-4701-009A42DA,"Jettesnell-Mograine",0x10512,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:22.623  SPELL_AURA_APPLIED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x512,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x511,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:22.623  SPELL_AURA_APPLIED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x512,0x0,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:23.197  SPELL_CAST_SUCCESS,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,16138,"Sharpen Blade V",0x1,Player-4701-00C2857F,0000000000000000,100,100,0,0,0,-1,0,0,0,-8.39,-89.07,0,3.8956,62
2/10 22:04:23.417  SPELL_CAST_SUCCESS,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00895C38,"Vrang-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00A3F633,0000000000000000,100,100,0,0,0,-1,0,0,0,-1.62,-84.58,0,3.7275,66
2/10 22:04:23.457  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00895C38,"Vrang-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:24.009  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00ED0347,"Irradiance-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00ED0347,0000000000000000,83,100,0,0,0,-1,0,0,0,-6.48,-87.98,0,3.8720,65,36.0000,0.0000,0,6271
2/10 22:04:24.009  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-009D9BAD,0000000000000000,100,100,0,0,0,-1,0,0,0,-1.79,-80.54,0,3.7424,61,36.0000,0.0000,0,6432
2/10 22:04:24.199  SPELL_AURA_REMOVED,Player-4701-00895C38,"Vrang-Mograine",0x514,0x0,Player-4701-00B442E4,"Doncarleon-Mograine",0x514,0x0,20906,"Trueshot Aura",0x40,BUFF
2/10 22:04:24.199  SPELL_AURA_REMOVED,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,Player-4701-00B442E4,"Doncarleon-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:24.199  SPELL_AURA_REMOVED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x512,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x511,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:24.878  SPELL_CAST_SUCCESS,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00B442E4,"Doncarleon-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00A3F633,0000000000000000,100,100,0,0,0,-1,0,0,0,-1.62,-84.58,0,3.7275,66
2/10 22:04:25.059  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00B442E4,"Doncarleon-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:25.059  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00F19EBB,"Eothor-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:25.059  SPELL_AURA_APPLIED,Player-4701-00959578,"Cillitbang-Mograine",0x512,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x511,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:25.448  SPELL_CAST_SUCCESS,Player-4701-00ED0347,"Irradiance-Mograine",0x514,0x0,Player-4701-012FB28F,"Redcheat-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,Player-4701-00ED0347,0000000000000000,84,100,0,0,0,-1,0,0,0,-6.48,-87.98,0,3.8720,65
2/10 22:04:25.459  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x514,0x0,Player-4701-012FB28F,"Redcheat-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:25.459  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x514,0x0,Player-4701-00991AF0,"Strykzer-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:25.459  SPELL_AURA_REMOVED,Player-4701-00C2A055,"Mtut-Mograine",0x528,0x0,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:25.459  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x514,0x0,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:25.459  SPELL_AURA_REMOVED,Player-4701-00C2A055,"Mtut-Mograine",0x528,0x0,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:25.459  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x514,0x0,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:25.459  SPELL_AURA_APPLIED,Player-4701-00ED0347,"Irradiance-Mograine",0x514,0x0,Player-4701-00AEBB65,"Kexs-Mograine",0x514,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:26.309  SPELL_AURA_APPLIED,Player-4701-00FD412D,"Basati-Mograine",0x514,0x0,Player-4701-00FD412D,"Basati-Mograine",0x514,0x0,9841,"Rejuvenation",0x8,BUFF
2/10 22:04:26.309  SPELL_CAST_SUCCESS,Player-4701-00FD412D,"Basati-Mograine",0x514,0x0,Player-4701-00FD412D,"Basati-Mograine",0x514,0x0,9841,"Rejuvenation",0x8,Player-4701-00FD412D,0000000000000000,83,100,0,0,0,-1,0,0,0,-4.67,-88.32,0,3.1966,54
2/10 22:04:26.450  SPELL_CAST_SUCCESS,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00880E18,"Magik-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00A3F633,0000000000000000,85,100,0,0,0,-1,0,0,0,-1.62,-84.58,0,3.7275,66
2/10 22:04:26.660  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00880E18,"Magik-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:26.660  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x511,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:26.679  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00AEBB65,"Kexs-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:26.679  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-012B331B,"Elyviel-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,BUFF
2/10 22:04:26.679  SPELL_AURA_APPLIED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00AEBB65,"Kexs-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:26.869  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00A3F633,0000000000000000,85,100,0,0,0,-1,0,0,0,-1.62,-84.58,0,3.7275,66,36.0000,0.0000,0,6047
2/10 22:04:27.219  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00E0D954,"Sbdwarf-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00E0D954,0000000000000000,86,100,0,0,0,-1,0,0,0,3.64,-77.44,0,3.4699,63,36.0000,0.0000,0,5282
2/10 22:04:27.449  SPELL_AURA_REMOVED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x514,0x0,Player-4701-00FD412D,"Basati-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:27.449  SPELL_AURA_REMOVED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x514,0x0,Player-4701-009A42DA,"Jettesnell-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:27.449  SPELL_AURA_REMOVED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x514,0x0,Player-4701-00ED0347,"Irradiance-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:27.449  SPELL_AURA_REMOVED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00991AF0,"Strykzer-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:27.449  SPELL_AURA_REMOVED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-012FB28F,"Redcheat-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:27.449  SPELL_AURA_REMOVED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:27.449  SPELL_AURA_REMOVED,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00AEBB65,"Kexs-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:27.887  SPELL_CAST_SUCCESS,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x511,0x0,21564,"Prayer of Fortitude",0x2,Player-4701-009D9BAD,0000000000000000,83,100,0,0,0,-1,0,0,0,-1.79,-80.54,0,3.7424,61
2/10 22:04:27.887  SPELL_AURA_REMOVED,Player-4701-00ED0347,"Irradiance-Mograine",0x514,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x511,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:27.887  SPELL_AURA_APPLIED,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x511,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:27.887  SPELL_AURA_APPLIED,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,Player-4701-00A642C2,"Puzzle-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:27.887  SPELL_AURA_REMOVED,Player-4701-00C2A055,"Mtut-Mograine",0x528,0x0,Player-4701-00895C38,"Vrang-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:27.887  SPELL_AURA_APPLIED,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,Player-4701-00895C38,"Vrang-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:27.887  SPELL_AURA_APPLIED,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,Pet-0-4446-1-54-9696-02002384D4,"Sparkle",0x1112,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:27.887  SPELL_AURA_REFRESH,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,Player-4701-00959578,"Cillitbang-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:27.887  SPELL_AURA_APPLIED,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,Player-4701-009F38D9,"Garami-Mograine",0x512,0x0,21564,"Prayer of Fortitude",0x2,BUFF
2/10 22:04:27.887  SPELL_AURA_APPLIED,Player-4701-00895C38,"Vrang-Mograine",0x512,0x0,Player-4701-00B48D7F,"Qopy-Mograine",0x511,0x0,20906,"Trueshot Aura",0x40,BUFF
2/10 22:04:27.887  SPELL_AURA_APPLIED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x514,0x0,Player-4701-012FB28F,"Redcheat-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:27.887  SPELL_AURA_APPLIED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x514,0x0,Player-4701-00991AF0,"Strykzer-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:27.887  SPELL_AURA_APPLIED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x514,0x0,Player-4701-009D9BAD,"Petzq-Mograine",0x10514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:27.892  SPELL_AURA_APPLIED,Player-4701-00E0D954,"Sbdwarf-Mograine",0x514,0x0,Player-4701-00AEBB65,"Kexs-Mograine",0x514,0x0,19900,"Fire Resistance Aura",0x2,BUFF
2/10 22:04:28.294  SPELL_AURA_REMOVED,Player-4701-00895C38,"Vrang-Mograine",0x512,0x0,Player-4701-00A642C2,"Puzzle-Mograine",0x512,0x0,20906,"Trueshot Aura",0x40,BUFF
2/10 22:04:28.444  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x514,0x0,Player-4701-00895C38,"Vrang-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00895C38,0000000000000000,86,100,0,0,0,-1,0,0,0,-5.84,-93.40,0,3.2070,67,36.0000,0.0000,0,4020
